x1,x2,tail_cost
0.3196748262174617,-0.19794848073132038,0.8344532452416442
-0.5506198459302067,-0.2540645479249286,4.718248564897869
0.13098091982020282,0.3371440623890202,0.21894067968553715
-0.46855791319497797,-0.10023031974537028,2.8377667000691416
0.6561439581384858,0.448679624824374,7.9611105059427905
0.13272434120267534,-0.06543686463781034,0.12281648532838263
-0.15002515598719407,0.6103732505852754,0.10761039705074919
0.8310307300337036,-0.7820669995750953,9.39746828420743
-0.7203517863155451,-0.040820623320886956,8.576594016432189
-0.343010383464319,0.18359580901146805,1.0137893641888058
0.02868152939610956,-0.20126926691667152,0.005246400973250597
-0.79415744792308,0.7534018603632706,8.348640147979932
-0.15455929725336626,-0.2877780378233261,0.27091173181671313
0.3212591671683872,-0.048653721680041305,0.9476620137319809
-0.8452714716350802,0.8825427122080551,9.533482331697991
0.07761335963833453,0.31269000062087055,0.09749854662775446
0.2693389718239927,-0.09517758211422556,0.588433266418711
0.17784815511362567,0.3438787892403807,0.3763053809826239
0.6079793604039152,-0.8556784119229086,3.615892861189098
0.002247101087271871,0.30603591076553877,0.017537866843397136
-0.8140181636704942,0.4680813551340155,9.87060893670898
0.01886144705291204,0.18621821577586384,0.013797671837877572
0.879519340278468,-0.320201876296651,12.705560754628664
0.6081497769068177,0.25163838455357723,6.071445197578999
-0.6981877140477636,-0.31927530057465625,8.806354416394546
0.15181458132264722,-0.4275565196944255,0.11596212397170395
-0.0705928287121409,0.0238894051723455,0.03566927520721282
0.5633685787020641,-0.7836323371327181,2.958472804168694
0.30114679065305944,0.21602527349376646,1.001658763774863
0.3695338791194057,0.12578573159500386,1.5407795771103252
0.2929305353719487,0.47403500162081064,1.1673053526525663
0.09630789023753138,-0.15391568455785498,0.05385108524866025
-0.5534311514747888,-0.2142719146480896,4.686649600623212
0.13388069838203237,0.20475681790892653,0.18580493655528632
0.033575863897998715,0.1468457134754531,0.01936662200539404
-0.05929869102308705,0.6681026497373268,0.04949442688713876
0.6737531787954414,-0.441369543448658,5.911215753249788
-0.2102336683239728,-0.20504330381011035,0.4468670836300427
0.10143830733200043,-0.45323917398293245,0.04957255506892503
0.37904430133970585,0.3899166777063285,1.9861545277445796
-1.1890777994156614,0.6019537441765712,25.48959037932493
0.7122262966365656,0.43448446455045997,9.645226290079822
0.0734853974942203,-0.15902501889096712,0.02905793752224482
-0.09436973069791713,-0.21982057512491804,0.1058189776562913
0.1334975138502627,-0.045839798604458006,0.12772656450390582
-1.1754943063257806,0.25976610530650457,26.687482642659916
-0.8980604041171116,0.5653932722363393,12.457613463683817
-0.15363801027047502,0.40883847731694906,0.120407247677534
-0.5087575258142387,-0.7087514405758325,4.892760727285387
0.9385706472352007,0.5486257863847737,19.04478207543285
-0.6499081166154357,-0.9394944291398784,9.427828110911832
-0.25587035299534944,0.8768936648238839,0.31893827685854437
